,2020,2021,2022
revenue,186852000.0,214633000.0,272071000.0
net_income,-45915000.0,-46764000.0,-99678000.0
eps_diluted,-2.49,-2.23,-1.63
cash_and_equiv,42052000.0,37636000.0,50783000.0
depreication,12767000.0,13365000.0,16742000.0
long_term_assets,0.0,345951000.0,347022000.0
