,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,0.0,0.0,0.0,0.0,9206355,7091647,7954015.0,10471502.0,0.0,0.0
net_income,-2833.0,120648.0,-353923.0,-1127727.0,19109,81837,-712448.0,1620448.0,1992248.0,0.0
cash_and_equiv,412162.0,340447.0,325392.0,117997.0,1439700,1709210,1337741.0,4521328.0,0.0,0.0
long_term_debt,1833.0,536410.0,493179.0,1041308.0,2181243,2502358,2928122.0,4071011.0,3516117.0,0.0
long_term_assets,0.0,486533.0,612789.0,1362909.0,1552420,2082175,1736260.0,1603699.0,1965736.0,0.0
depreication,0.0,189498.0,46396.0,90896.0,182421,76818,240053.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0,0,-0.02,0.05,0.06,0.0
