,2019,2020,2021,2022
revenue,508393000.0,923885000.0,1919181000.0,2225052000.0
net_income,-70968000.0,-253254000.0,-491651000.0,-924366000.0
eps_diluted,-0.44,-1.39,-0.97,-1.55
depreication,27664000.0,43808000.0,75622000.0,130083000.0
cash_and_equiv,0.0,893943000.0,3004300000.0,2977474000.0
long_term_debt,0.0,1228546000.0,3496790000.0,3771455000.0
long_term_assets,0.0,423669000.0,810831000.0,1536883000.0
