,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2155262.0,1268770.0,7956710.0,5494523.0,2725996.0,17100000.0,23099000.0,20733000.0,49224000.0,21304000.0,14602000.0
revenue,0.0,3000000.0,0.0,607472.0,1450788.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,-3707243.0,-13237616.0,-15908546.0,-12065214.0,-15385000.0,-13335000.0,-30774000.0,-24639000.0,-30910000.0,-24067000.0
long_term_assets,0.0,63167.0,57607.0,1796895.0,1763558.0,21028000.0,18481000.0,17028000.0,14739000.0,13131000.0,10850000.0
depreication,0.0,42114.0,28516.0,108228.0,18670.0,1611000.0,1963000.0,1958000.0,1954000.0,1963000.0,1964000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.81,-2.87
