,2007,2008,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,44403000.0,31655000.0,28592000.0,38088000.0,31755000.0,52125000.0,41337000.0,59638000.0,68038000.0,81377000.0,31255000.0,32463000.0,283524000.0,506491000.0,95073000.0
net_income,0.0,58902000.0,65954000.0,63468000.0,81608000.0,27611000.0,38051000.0,44058000.0,49436000.0,36357000.0,33392000.0,38052000.0,11911000.0,77418000.0,171813000.0
eps_diluted,0.0,1.14,0.09,0.34,1.32,0.38,0.52,0.59,0.44,0.3,0.28,0.32,0.09,0.58,1.17
depreication,0.0,37406000.0,39306000.0,44365000.0,91685000.0,94664000.0,96171000.0,106756000.0,114916000.0,124297000.0,126434000.0,130825000.0,134680000.0,135177000.0,132925000.0
long_term_debt,0.0,0.0,177448000.0,1065623000.0,1752775000.0,1813659000.0,1880033000.0,2418015000.0,2963398000.0,2989832000.0,3482661000.0,3165961000.0,3347116000.0,3346487000.0,2483218000.0
long_term_assets,0.0,0.0,1168184000.0,1990289000.0,2502011000.0,2505019000.0,2624802000.0,3023881000.0,3051740000.0,3647199000.0,3656356000.0,3775806000.0,3748803000.0,3593500000.0,3205375000.0
revenue,0.0,0.0,0.0,0.0,1479062000.0,1522074000.0,1691620000.0,1843307000.0,2179490000.0,2263420000.0,2331386000.0,2477922000.0,2350098000.0,2256612000.0,2376727000.0
