,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,2082000.0,1361000.0,3931000.0,3623000.0,6555000.0,6450000.0,17587000.0,8891000.0,174233000.0,195009000.0,20125000.0,217128000.0
net_income,0.0,-4877000.0,-4641000.0,13131000.0,9053000.0,32105000.0,15812000.0,23288000.0,2305000.0,224230000.0,271331000.0,507086000.0
eps_diluted,0.0,-0.21,-0.09,0.21,0.14,0.51,0.25,0.28,0.01,2.59,3.15,6.08
depreication,0.0,63102000.0,63674000.0,65472000.0,71009000.0,72355000.0,75003000.0,71900000.0,124940000.0,145586000.0,141808000.0,145149000.0
long_term_debt,0.0,0.0,639602000.0,615358000.0,603399000.0,606115000.0,522019000.0,443112000.0,1337955000.0,1109520000.0,1321045000.0,1674690000.0
long_term_assets,0.0,0.0,556575000.0,593714000.0,597754000.0,605719000.0,584789000.0,575646000.0,1703677000.0,1670854000.0,1777860000.0,1883636000.0
revenue,0.0,0.0,0.0,0.0,0.0,320832000.0,318113000.0,393424000.0,370768000.0,1982780000.0,2769315000.0,3071121000.0
