,2019,2020,2021,2022
revenue,65649000.0,256679000.0,501696000.0,513701000.0
net_income,21267000.0,170960000.0,360302000.0,375178000.0
eps_diluted,0.02,0.16,0.3,0.33
cash_and_equiv,46547000.0,133447000.0,584016000.0,644607000.0
depreication,2124000.0,3512000.0,4672000.0,7013000.0
long_term_assets,0.0,0.0,107193000.0,184391000.0
