,2019,2020,2021,2022
revenue,829737.0,737958.0,907362.0,1149844.0
net_income,-1744339.0,-3871724.0,-8480149.0,-3468500.0
cash_and_equiv,0.0,264913.0,383170.0,368425.0
long_term_assets,796674.0,769820.0,727344.0,705469.0
depreication,24457.0,21875.0,21875.0,21875.0
eps_diluted,0.0,-0.2,-0.24,-0.03
