,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,638508.0,563003.0,226014.0,-324399.0,-1596646.0,-188251.0,288781.0,656270.0,610778.0,169415.0,382529.0,149074.0
cash_and_equiv,1238173.0,1275423.0,1521552.0,990007.0,387316.0,662743.0,1342956.0,1097434.0,2512138.0,1841340.0,2752662.0,2095928.0
long_term_assets,1051750.0,1639903.0,1440469.0,1525880.0,601033.0,369588.0,230955.0,236081.0,319318.0,655506.0,556918.0,841509.0
depreication,58339.0,89206.0,123875.0,148165.0,182863.0,191383.0,153385.0,105869.0,96846.0,135385.0,105357.0,142662.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,3445014.0,3606471.0,3809092.0,3824565.0,4172473.0,4023910.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.01
