,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1000000.0,369000000.0,354000000.0,509000000.0,644000000.0,654000000.0,695000000.0,672000000.0,341000000.0,423000000.0,760000000.0,1053000000.0
net_income,0.0,983000000.0,-11000000.0,-21000000.0,-23000000.0,35000000.0,-369000000.0,-8000000.0,-39000000.0,-238000000.0,179000000.0,30000000.0
eps_diluted,0.0,13.35,-0.15,-0.29,-0.31,0.47,-4.92,-0.11,-0.52,-5.17,-2.55,0.39
depreication,0.0,16000000.0,315000000.0,298000000.0,268000000.0,222000000.0,213000000.0,160000000.0,169000000.0,168000000.0,150000000.0,97000000.0
long_term_debt,0.0,0.0,611000000.0,695000000.0,940000000.0,990000000.0,1076000000.0,1100000000.0,790000000.0,774000000.0,1499000000.0,1659000000.0
long_term_assets,0.0,0.0,6446000000.0,6555000000.0,6379000000.0,6272000000.0,4439000000.0,4292000000.0,4169000000.0,3507000000.0,3400000000.0,3335000000.0
revenue,0.0,0.0,0.0,0.0,0.0,1532000000.0,1569000000.0,346000000.0,334000000.0,604000000.0,902000000.0,1492000000.0
