,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,81000000.0,131000000.0,131000000.0,318000000.0,504000000.0,533000000.0,663000000.0,680000000.0,308000000.0,414000000.0,296000000.0,724000000.0,1875000000.0,1349000000.0,944000000.0
net_income,0.0,263000000.0,329000000.0,59000000.0,73000000.0,68000000.0,96000000.0,114000000.0,50000000.0,71000000.0,225000000.0,118000000.0,148000000.0,427000000.0,355000000.0
eps_diluted,0.0,1.42,1.78,0.28,0.39,0.37,0.52,0.63,0.28,0.4,1.24,0.65,0.82,2.35,1.96
depreication,0.0,70000000.0,92000000.0,137000000.0,142000000.0,150000000.0,142000000.0,133000000.0,151000000.0,234000000.0,261000000.0,257000000.0,251000000.0,245000000.0,236000000.0
long_term_debt,0.0,0.0,653000000.0,2023000000.0,1986000000.0,2052000000.0,2098000000.0,2019000000.0,3346000000.0,3300000000.0,3440000000.0,3541000000.0,4440000000.0,3831000000.0,3470000000.0
long_term_assets,0.0,0.0,2399000000.0,2751000000.0,2805000000.0,2848000000.0,2769000000.0,2652000000.0,4635000000.0,4789000000.0,5128000000.0,5260000000.0,5227000000.0,5116000000.0,4940000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771000000.0,1277000000.0,1386000000.0,1371000000.0,1373000000.0,5195000000.0,5522000000.0
