,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,25211005.0,19577153.0,17618108.0,17826329.0,17444419.0,20030208.0,16574491.0,14577600.0,11291409.0,10441364.0,10514868.0,21413434.0,37009895.0
net_income,6544525.0,-3962246.0,-1970989.0,-2497940.0,-9163261.0,-12037892.0,-12710688.0,-12252457.0,-15544551.0,-10005713.0,-2625881.0,25530961.0,-18873758.0
eps_diluted,-0.4,-1.96,-0.97,-1.17,-3.54,-2.77,-2.38,-1.76,-1.93,-0.87,-0.12,10.14,-8.5
cash_and_equiv,623475.0,2270393.0,703172.0,454978.0,3049716.0,6924079.0,3883124.0,54712.0,3598807.0,359685.0,4361758.0,32007792.0,3532199.0
long_term_debt,5413779.0,4090530.0,4792035.0,5332747.0,10413620.0,2991495.0,4997156.0,10150137.0,4617744.0,13386651.0,3868880.0,24139899.0,14439123.0
long_term_assets,1429838.0,1185542.0,2060399.0,2112898.0,1525692.0,1790968.0,2102993.0,1340392.0,1036484.0,1265290.0,2967421.0,26844222.0,31709466.0
depreication,799370.0,1062103.0,672090.0,428999.0,468305.0,547769.0,574080.0,681928.0,500177.0,390151.0,250156.0,822489.0,2176679.0
