,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
cash_and_equiv,0.0,100000.0,108000.0,30477000.0,32868000.0,18915000,22679000,26326000,39126000,31770000,42519000
net_income,0.0,4188000.0,40466000.0,13255000.0,41279000.0,41377000,59190000,77622000,52741000,63145000,59995000
depreication,0.0,0.0,8000.0,1317000.0,2653000.0,10552000,21054000,21146000,21477000,20937000,20418000
long_term_debt,0.0,0.0,221486000.0,245722000.0,435064000.0,390464000,544127000,492725000,520214000,492397000,462281000
long_term_assets,0.0,0.0,162800000.0,337110000.0,696189000.0,766106000,1012533000,976175000,953029000,926652000,932728000
revenue,0.0,0.0,0.0,0.0,0.0,91107000,143531000,146561000,145436000,143095000,141260000
