,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,4391500000.0,1009600000.0,4068800000.0,4377000000.0,4696000000.0,4482200000.0,3737600000.0,4416200000.0,4884400000.0
net_income,27400000.0,38600000.0,-37200000.0,-61500000.0,75400000.0,41700000.0,69700000.0,263900000.0,191600000.0
eps_diluted,0.12,0.16,-0.16,-0.26,0.32,0.18,0.3,1.14,0.86
cash_and_equiv,382100000.0,485000000.0,535400000.0,769800000.0,693600000.0,1017500000.0,1360900000.0,840600000.0,645200000.0
depreication,308700000.0,307700000.0,322100000.0,347500000.0,369100000.0,353000000.0,320300000.0,316500000.0,303100000.0
long_term_assets,0.0,3982300000.0,3946200000.0,4516600000.0,4366100000.0,4244600000.0,4231300000.0,4641600000.0,4366500000.0
