,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,11900000.0,14700000.0,35200000.0,98400000.0,115500000.0,20200000.0,42700000.0,58000000.0,48300000.0,52000000.0,66000000.0,56000000.0,399000000.0,302200000.0,446100000.0,234100000.0
revenue,0.0,678100000.0,161500000.0,211000000.0,231600000.0,305200000.0,384900000.0,401500000.0,351700000.0,356100000.0,397200000.0,410300000.0,566900000.0,693700000.0,2864800000.0,2940900000.0
net_income,0.0,93200000.0,29500000.0,27100000.0,23500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depreication,0.0,19100000.0,18500000.0,28200000.0,36100000.0,40400000.0,89400000.0,58400000.0,54300000.0,60400000.0,56600000.0,56500000.0,58500000.0,130600000.0,115100000.0,108200000.0
long_term_debt,0.0,0.0,134900000.0,521400000.0,567700000.0,423400000.0,1129800000.0,1049600000.0,932300000.0,1042600000.0,977400000.0,876300000.0,1208800000.0,2404700000.0,2248000000.0,2299900000.0
long_term_assets,0.0,0.0,328200000.0,724500000.0,800600000.0,782200000.0,1363800000.0,1280700000.0,1204000000.0,1359400000.0,1362900000.0,1254000000.0,1205400000.0,2617700000.0,2580400000.0,2464600000.0
eps_diluted,0.0,0.0,0.0,0.0,1.71,1.68,0.32,0.46,0.31,0.34,0.28,0.45,-0.05,-0.09,3.31,2.89
