,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,0.0,0.0,7103.0,46396.0,131274.0,535109.0,1255703.0,986826.0,8449800.0
net_income,-6610.0,-110890.0,-1363506.0,-2942838.0,-2001704.0,-7602072.0,-5981082.0,-6098944.0,-7143153.0
cash_and_equiv,0.0,90591.0,0.0,70798.0,19631.0,131656.0,60899.0,17607.0,356754.0
long_term_assets,0.0,12500.0,269188.0,197887.0,135859.0,73831.0,12107.0,900.0,6651886.0
depreication,0.0,11500.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.14,-0.29
