,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,17017000.0,3699000.0,5989000.0,157573000.0,61660000.0,18305000.0,5243000.0,22787000.0,29084000.0,1759000.0
net_income,0.0,-84425000.0,-17852000.0,-59951000.0,-21634000.0,-49123000.0,-11749000.0,-56326000.0,-58259000.0,-67779000.0
depreication,0.0,16178000.0,15788000.0,30933000.0,28055000.0,22355000.0,22362000.0,16770000.0,15723000.0,15992000.0
long_term_assets,0.0,0.0,378927000.0,498813000.0,367302000.0,246893000.0,228574000.0,169693000.0,158418000.0,146966000.0
revenue,0.0,0.0,0.0,0.0,22298000.0,22862000.0,24190000.0,73172000.0,62649000.0,67002000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,-7.66,-8.8
