,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,238397000.0,402854000.0,568894000.0,1630433000.0,1021933000.0,1526950000.0,1068138000.0,1066612000.0,906680000.0,722209000.0,759984000.0,687521000.0,1203766000,833868000.0,3257203000.0,1874745000.0,1433175000.0
revenue,0.0,6143044000.0,5955384000.0,4781909000.0,4859336000.0,5311713000.0,5580506000.0,5899872000.0,6228508000.0,5995402000.0,5996458000.0,5647224000.0,5716875000,5361789000.0,3264054000.0,4540240000.0,4934505000.0
net_income,0.0,933843000.0,654718000.0,-55116000.0,146545000.0,105600.0,70639000.0,75400000.0,74500000.0,42200000.0,692164000.0,521759000.0,531451000,423635000.0,1298000.0,650024000.0,741408000.0
eps_diluted,0.0,3.74,2.79,-0.24,0.62,0.46,0.31,0.34,0.35,0.22,3.83,3.02,0,0.09,0.01,4.19,4.96
long_term_debt,0.0,0.0,4799571000.0,7714354000.0,7285666000.0,7582751000.0,6310788000.0,7102439000.0,7162129000.0,8418125000.0,8614421000.0,8872697000.0,10061066000,10069707000.0,11954484000.0,9481000000.0,9675741000.0
long_term_assets,0.0,0.0,2302073000.0,4813569000.0,5364114000.0,5131958000.0,5119837000.0,5416237000.0,5567775000.0,5995094000.0,6036388000.0,6087930000.0,6181222000,6325336000.0,6165168000.0,6500964000.0,6741823000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179300000.0,198074000.0,209555000.0,222188000.0,264863000,232537000.0,185715000.0,165185000.0,151942000.0
