,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,14411000.0,20788000.0,13919000.0,10081000.0,63777000.0,38753000.0,45570000.0,52347000.0,33153000.0,29655000.0,45414000.0,63255000.0,70637000.0,76579000.0,26748000.0
net_income,0.0,-1993000.0,3052000.0,1000000.0,28700000.0,1300000.0,1700000.0,1700000.0,2900000.0,4300000.0,2700000.0,3200000.0,2100000.0,16568000.0,20871000.0
depreication,0.0,8209000.0,7676000.0,6778000.0,5772000.0,3270000.0,3533000.0,3536000.0,3698000.0,3673000.0,3454000.0,3684000.0,3827000.0,3839000.0,3977000.0
long_term_debt,0.0,0.0,64282000.0,42945000.0,42941000.0,10050000.0,13229000.0,12088000.0,13323000.0,11262000.0,13669000.0,13062000.0,13150000.0,16446000.0,16653000.0
long_term_assets,0.0,0.0,94712000.0,94101000.0,59588000.0,55574000.0,57355000.0,57883000.0,84805000.0,94597000.0,90144000.0,83447000.0,82799000.0,72221000.0,66226000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108920000.0,25100000.0,27400000.0,29600000.0,30000000.0,140815000.0,166562000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.83,1.34,1.69
