,2018,2019,2020,2021,2022
revenue,52192000.0,26076000.0,39633000.0,215655000.0,179594000.0
net_income,28279000.0,17440000.0,15202000.0,146082000.0,66620000.0
cash_and_equiv,11072000.0,7676000.0,101513000.0,116454000.0,204450000.0
long_term_debt,13844000.0,8193000.0,174755000.0,158325000.0,162540000.0
depreication,80000.0,105000.0,1310000.0,1122000.0,1339000.0
eps_diluted,0.0,-1.19,0.12,1.16,0.53
