,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-149991.0,-257483.0,890972.0,1029325.0,1081767.0,-771147.0,-1101565.0,-1912159.0
cash_and_equiv,58424.0,42086.0,24610.0,36130.0,295594.0,122482.0,24141.0,18169.0
long_term_debt,150000.0,325543.0,215528.0,299092.0,221694.0,651558.0,996251.0,1382246.0
long_term_assets,0.0,5724.0,15378.0,10343.0,190983.0,10089.0,92158.0,120576.0
revenue,0.0,0.0,1509880.0,1777945.0,2289543.0,1937786.0,518487.0,652547.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01
