,2018,2019,2020,2021,2022
net_income,-1909000.0,-22563000.0,-43815000.0,-61798000.0,-113243000.0
cash_and_equiv,0.0,8072000.0,213468000.0,66645000.0,38463000.0
long_term_assets,0.0,2235000.0,16356000.0,268313000.0,171472000.0
eps_diluted,0.0,0.0,-1.23,-1.28,-2.17
depreication,0.0,0.0,208000.0,0.0,0.0
revenue,0.0,0.0,0.0,1304000.0,8578000.0
