,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,187000.0,100000.0,8896000.0,20563000.0,25463000.0,13549000.0,67719000.0,39069000.0,31715000.0
net_income,0.0,157838000.0,48806000.0,151758000.0,9357000.0,-4110000.0,7219000.0,10791000.0,17206000.0
eps_diluted,0.0,2.2,0.68,2.11,0.14,-0.06,0.1,0.15,0.25
depreication,0.0,80818000.0,83106000.0,88639000.0,103810000.0,116877000.0,113276000.0,101932000.0,94394000.0
revenue,0.0,0.0,633106000.0,156565000.0,164346000.0,152187000.0,153008000.0,623683000.0,653876000.0
long_term_debt,0.0,0.0,71984000.0,673899000.0,806960000.0,746931000.0,687868000.0,571790000.0,587262000.0
long_term_assets,0.0,0.0,2427725000.0,2368400000.0,2446612000.0,1905551000.0,897631000.0,859768000.0,876243000.0
