,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,130145000.0,175000.0,1433000.0,3893000.0,48648000.0,4515000.0,15737000.0,29499000.0,18730000.0,14946000.0,14649000.0
net_income,-9575000.0,-44080000.0,-64310000.0,-44828000.0,-67332000.0,-86922000.0,-50186000.0,-65606000.0,-58434000.0,-32034000.0,-10362000.0
cash_and_equiv,0.0,0.0,89215000.0,112707000.0,344709000.0,88980000.0,378021000.0,58064000.0,81467000.0,89959000.0,298172000.0
depreication,3251000.0,2653000.0,2662000.0,2989000.0,3119000.0,4027000.0,3166000.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,11071000.0,62401000.0,62644000.0,110751000.0,62651000.0,27412000.0,70338000.0,75716000.0,124949000.0,253936000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.25,-0.92,-0.43,-0.15
