,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,6648.0,7750.0,30834.0,23379.0,42534.0,2978525.0,0.0
revenue,0.0,29241.0,50116.0,30103.0,55082.0,437887.0,1530223.0
net_income,0.0,-377007.0,-2057566.0,-2509144.0,-5895686.0,-12884480.0,-5506822.0
long_term_assets,0.0,0.0,3800.0,3000.0,177200.0,6285539.0,6385322.0
depreication,0.0,0.0,200.0,800.0,800.0,40858.0,152739.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-1.12,-0.45
