,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,33200000.0,110100000.0,173500000.0,95100000.0,86600000.0,69700000.0,69200000.0,75400000.0,74100000.0,64800000.0,69200000.0,48600000.0,42000000.0,569600000.0,60400000.0,72600000.0
revenue,0.0,13238700000.0,10666000000.0,12461000000.0,13832300000.0,15667500000.0,17517600000.0,19108800000.0,20862000000.0,21609000000.0,21534600000.0,21412800000.0,21335700000.0,20390000000.0,25844000000.0,26985000000.0
net_income,0.0,-1243100000.0,198000000.0,226600000.0,281400000.0,316400000.0,374900000.0,418700000.0,442600000.0,430500000.0,434600000.0,396000000.0,450000000.0,381600000.0,1373000000.0,1377400000.0
eps_diluted,0.0,-6.99,1.12,1.43,1.91,2.52,3.04,3.52,3.89,4.15,4.43,4.34,4.97,4.3,18.31,24.29
depreication,0.0,84000000.0,76700000.0,76800000.0,83700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,2968400000.0,3740000000.0,2462600000.0,3201700000.0,3751800000.0,3882000000.0,5167400000.0,5829200000.0,5635700000.0,5658100000.0,5100200000.0,4165900000.0,3059800000.0,3405700000.0
long_term_assets,0.0,0.0,3138900000.0,3345400000.0,3522600000.0,3841900000.0,4084100000.0,4395800000.0,4838500000.0,5345200000.0,5474000000.0,5781100000.0,6132200000.0,5734500000.0,6131900000.0,6921700000.0
