,2016,2017,2018,2019,2020,2021,2022
revenue,282354000.0,154280000.0,229448000.0,163410000.0,310851000.0,349419000.0,593382000.0
net_income,-70911000.0,-29811000.0,-77335000.0,-220521000.0,-378948000.0,-64575000.0,14393000.0
eps_diluted,-5.34,-4.55,-2.78,-7.51,-12.74,-2.13,0.45
cash_and_equiv,0.0,17513000.0,63615000.0,92989000.0,68864000.0,21509000.0,17445000.0
long_term_debt,0.0,527929000.0,533266000.0,453274000.0,386973000.0,388767000.0,419034000.0
long_term_assets,0.0,431622000.0,807996000.0,581978000.0,276437000.0,242311000.0,230109000.0
