,2008,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023
cash_and_equiv,45372000.0,42392000.0,47945000.0,54813000.0,14383000.0,30855000.0,0.0,133449000.0,35768000.0,25438000.0,190615000.0,168821000.0,148160000.0,60356000.0
revenue,0.0,347388000.0,376326000.0,539651000.0,566547000.0,642950000.0,484696000.0,566677000.0,891509000.0,1082135000.0,1150352000.0,4117411000.0,4357373000.0,4537158000.0
net_income,0.0,16600000.0,22091000.0,37579000.0,44663000.0,48033000.0,37832000.0,47232000.0,93327000.0,111642000.0,129327000.0,491296000.0,510467000.0,452263000.0
eps_diluted,0.0,0.27,0.36,0.64,0.78,0.85,0.67,0.96,2.09,2.62,3.12,12.39,13.54,12.53
depreication,0.0,24064000.0,24052000.0,23171000.0,25783000.0,35788000.0,0.0,32434000.0,44369000.0,53665000.0,59930000.0,65038000.0,72923000.0,80251000.0
long_term_debt,0.0,0.0,1638282000.0,1790290000.0,254611000.0,265608000.0,0.0,375983000.0,398285000.0,379743000.0,453831000.0,470819000.0,590741000.0,536621000.0
long_term_assets,0.0,0.0,155799000.0,171930000.0,173715000.0,167972000.0,0.0,197208000.0,256973000.0,340434000.0,594475000.0,697784000.0,811276000.0,811567000.0
