,2019,2020,2021,2022
revenue,462266000.0,672888000.0,1471996000.0,3476687000.0
net_income,-17631.0,-136392000.0,-587756000.0,-338844000.0
eps_diluted,-4.14,-1.54,-1.42,-0.71
cash_and_equiv,0.0,92348000.0,299968000.0,103791000.0
long_term_debt,117977.0,270641000.0,392624000.0,440656000.0
long_term_assets,100346.0,77470000.0,198258000.0,183623000.0
depreication,551000.0,555000.0,1246000.0,1187000.0
