,2020,2021,2022
revenue,79272000.0,117594000.0,288963000.0
net_income,-211797000.0,-77409000.0,-221449000.0
eps_diluted,-21.8,-6.93,-12.01
depreication,3955000.0,4503000.0,2610000.0
cash_and_equiv,0.0,262581000.0,43475000.0
long_term_assets,0.0,133903000.0,25985000.0
