,2017,2018,2019,2020,2021,2022
revenue,1754000.0,1287000.0,529000.0,0.0,3292000.0,2312000.0
net_income,1330720.0,-45717000.0,-76979000.0,-103717000.0,-352899000.0,-500152000.0
cash_and_equiv,75426000.0,73990000.0,480443000.0,665924000.0,524481000.0,302291000.0
long_term_debt,356531.0,106322000.0,115845000.0,115641000.0,131833000.0,184053000.0
long_term_assets,691941351.0,36942000.0,63837000.0,76063000.0,390242000.0,138324000.0
depreication,5148000.0,5807000.0,6999000.0,9781000.0,11518000.0,11098000.0
eps_diluted,0.0,-0.24,-0.4,-0.44,-1.43,-1.89
