,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,338872.0,106753.0,127077,22839,268516,2380054.0,1842233.0,960197.0,1270973.0,2217412.0,2783719.0,12846113.0,16612711.0,1543418.0
revenue,0.0,802372.0,1031849,1044941,1693335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,528990.0,1365793,1210359,1050700,1709638.0,1714883.0,342542.0,0.0,1925332.0,3141120.0,3672553.0,3830936.0,3480669.0
long_term_assets,0.0,1565473.0,2473986,2314027,2170608,2235591.0,2217943.0,233012.0,192864.0,148245.0,155159.0,137727.0,84498.0,56658.0
depreication,0.0,20940.0,32747,142642,148041,152446.0,169030.0,107096.0,0.0,0.0,5681.0,12763.0,16827.0,19481.0
net_income,0.0,0.0,-97767,74203,204909,-592687.0,-2551370.0,-4223841.0,-3833060.0,-4255033.0,-7532533.0,-8941603.0,-14286655.0,-15450888.0
