,2019,2020,2021,2022
revenue,6626000.0,22953000.0,618107000.0,483476000.0
net_income,-20606000.0,-47352000.0,86418000.0,-194056000.0
eps_diluted,-1.31,-2.9,0.59,-1.31
cash_and_equiv,14328000.0,121578000.0,409873000.0,241530000.0
depreication,3653000.0,6282000.0,32509000.0,44942000.0
long_term_assets,0.0,132630000.0,270038000.0,323427000.0
