,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,976050000.0,1175144000.0,1834324000.0,1687028000.0,2134997000.0,2161411000.0,2154541000.0,2283582000.0,1993125000.0,1949886000.0,1850436000.0,1804075000.0,1764746000.0,1997199000.0,2198781000.0,2209000000.0,2439000000.0
revenue,0.0,16691033000.0,22325894000.0,5479300000.0,5266800000.0,6252100000.0,7022700000.0,6291500000.0,5455200000.0,4370700000.0,4989600000.0,5027400000.0,3946466000.0,4408700000.0,3268000000.0,3157000000.0,13744000000.0
net_income,0.0,527961000.0,716061000.0,148700000.0,117100000.0,153100000.0,-4400000.0,0.0,0.0,0.0,281401000.0,153671000.0,48244000.0,-296200000.0,-163000000.0,-279000000.0,145000000.0
eps_diluted,0.0,2.88,3.89,0.82,0.65,0.9,-0.03,1.01,1.37,-0.36,0.5,0.43,0.34,-2.11,-1.16,-2.04,0.0
long_term_assets,0.0,0.0,1755082000.0,2056412000.0,2052075000.0,2389653000.0,2181906000.0,2320167000.0,2436382000.0,2520006000.0,3606147000.0,3726435000.0,3511952000.0,2599895000.0,2275803000.0,1908000000.0,1783000000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000000.0,74000000.0,73000000.0
