,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,731000.0,734000.0,4156000.0,405000.0,622000.0,1457000.0,3284000.0,7741000.0,22079000.0,37323000.0,23014000.0
net_income,0.0,-2233000.0,-4515000.0,-8501000.0,-2554000.0,-1510000.0,5014000.0,15084000.0,14007000.0,17222000.0,14325000.0
long_term_assets,0.0,715000.0,754000.0,1327000.0,1480000.0,1355000.0,1481000.0,6844000.0,8036000.0,5136000.0,13785000.0
depreication,0.0,129000.0,196000.0,315000.0,452000.0,559000.0,503000.0,632000.0,576000.0,628000.0,589000.0
revenue,0.0,0.0,3635000.0,7001000.0,7434000.0,12452000.0,21491000.0,32767000.0,38603000.0,53027000.0,56686000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.28,0.66,1.88,1.74,2.12,1.79
