,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,85996000.0,116203000.0,170078000.0,1347361000.0,1002841000.0,3118988000.0,6166880000.0,9247762000.0,6029859000.0
revenue,0.0,292124000.0,345670000.0,414190000.0,826968000.0,2175378000.0,4375664000.0,9955190000.0,12449705000.0
net_income,0.0,-103366000.0,-222867000.0,-560485000.0,-961241000.0,-1462799000.0,-1618056000.0,-2046759000.0,-1651421000.0
long_term_assets,0.0,0.0,175891000.0,267567000.0,481956000.0,814030000.0,1516667000.0,3620628000.0,4314784000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-3.35,-3.39,-3.84,-2.96
depreication,0.0,0.0,0.0,0.0,0.0,0.0,180761000.0,279032000.0,428344000.0
