,2020,2021,2022
revenue,879692000.0,1077466000.0,1358174000.0
net_income,-261330000.0,-387774000.0,-291132000.0
cash_and_equiv,836975000.0,80474000.0,178909000.0
long_term_assets,310352000.0,288339000.0,389374000.0
depreication,30846000.0,30218000.0,72052000.0
eps_diluted,0.0,-0.41,-0.29
