,2020,2021,2022
revenue,7719000.0,18532000.0,861000.0
net_income,-39341000.0,-58160000.0,-114646000.0
cash_and_equiv,99710000.0,133481000.0,71038000.0
long_term_debt,13294000.0,14790000.0,29689000.0
long_term_assets,59174000.0,82818000.0,88388000.0
depreication,800000.0,2300000.0,5500000.0
eps_diluted,0.0,-1.48,-2.4
