,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2014000.0,8878000.0,5911000,11370000,1685000,11887000,16206000,2690000,12172000,13030000,12558000,15682000,7290000,10965000.0,9997000.0
revenue,0.0,808000.0,1023000,1019000,362000,111000,16000,21000,109000,110000,111000,111000,541000,564000.0,1501000.0
net_income,0.0,-14399000.0,-15899000,-16837000,-19574000,-22677000,-18881000,-24013000,-26339000,-33864000,-26273000,-29528000,-37817000,-31249000.0,-24792000.0
depreication,0.0,342000.0,344000,365000,350000,254000,254000,270000,292000,274000,258000,265000,381000,0.0,0.0
long_term_debt,0.0,0.0,46295000,54479000,65624000,101452000,108097000,117853000,129965000,153565000,159636000,142705000,82148000,52684000.0,55926000.0
long_term_assets,0.0,0.0,42449000,45885000,48169000,51646000,51421000,51604000,51497000,53028000,56305000,60607000,66327000,99279000.0,98352000.0
