,2020,2021,2022
revenue,231000.0,1260000.0,5729000.0
net_income,-60728000.0,-98591000.0,-88098000.0
cash_and_equiv,5542000.0,27383000.0,9244000.0
long_term_assets,21181000.0,118558000.0,55061000.0
depreication,611000.0,1193000.0,1666000.0
eps_diluted,0.0,-2.97,-2.36
