,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,9332.0,150.0,150.0,150.0,292874.0,50.0,10743946.0,18392462.0,11654648.0,683523.0,7197082.0,624681.0,3650950.0,833738.0,866699.0
net_income,0.0,-6743516.0,-494633.0,-3948322.0,14503133.0,21191047.0,20064638.0,22951836.0,12593056.0,6767068.0,25877345.0,10979585.0,15581727.0,28007915.0,67464101.0
depreication,0.0,1982911.0,1954334.0,2083593.0,1785254.0,2059867.0,2188890.0,2902546.0,3234787.0,3624962.0,4167715.0,4489614.0,4909271.0,5092868.0,5563024.0
long_term_debt,0.0,0.0,71436729.0,63138119.0,107170658.0,88610772.0,50537811.0,48464773.0,49248971.0,53914574.0,49545775.0,82411538.0,124885756.0,128651239.0,130397281.0
long_term_assets,0.0,0.0,33524236.0,34426788.0,34821149.0,36055257.0,45591699.0,47152399.0,50982373.0,58809712.0,76547634.0,79932800.0,87058666.0,96089276.0,113647040.0
revenue,0.0,0.0,0.0,71959.0,0.0,0.0,0.0,0.0,377931693.0,375759337.0,391764683.0,371275766.0,415025765.0,590150153.0,721532329.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.92,2.22
