,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,41920000.0,33583000.0,42572000.0,128358000.0,140634000.0,96329000.0,146061000.0,119629000.0,253459000.0,710621000.0,622165000.0
net_income,0.0,4524000.0,13502000.0,3275000.0,2976000.0,320000.0,7928000.0,13035000.0,15967000.0,9146000.0,18085000.0
eps_diluted,0.0,0.04,0.14,0.07,0.06,0.01,0.16,0.26,0.31,0.18,0.34
depreication,0.0,3360000.0,3991000.0,5808000.0,6490000.0,17734000.0,21721000.0,22134000.0,27520000.0,29715000.0,30870000.0
long_term_assets,0.0,0.0,52330000.0,65045000.0,71061000.0,207705000.0,212922000.0,314125000.0,334273000.0,314395000.0,438287000.0
revenue,0.0,0.0,0.0,0.0,261106000.0,88793000.0,111402000.0,140488000.0,165576000.0,195290000.0,208139000.0
