,2018,2019,2020,2021,2022
revenue,11470000.0,18634000.0,21133000.0,101475000.0,138638000.0
net_income,-37629000.0,-52415000.0,-47365000.0,-49811000.0,-55010000.0
cash_and_equiv,24990000.0,39181000.0,69466000.0,110231000.0,55358000.0
long_term_debt,54901000.0,61811000.0,68088000.0,74777000.0,99084000.0
long_term_assets,4219000.0,24912000.0,5986000.0,13299000.0,14787000.0
depreication,517000.0,712000.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,-1.44,-1.44,-1.54
