,2019,2020,2021,2022
revenue,105789000.0,179874000.0,302076000.0,208172000.0
net_income,-70477000.0,-66912000.0,-175424000.0,-146175000.0
eps_diluted,-0.33,-0.3,-0.36,-0.26
cash_and_equiv,213258000.0,158792000.0,963938000.0,133161000.0
depreication,758000.0,1662000.0,3369000.0,3443000.0
long_term_assets,0.0,19290000.0,56882000.0,32773000.0
