,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-2187.0,-1621.0,-3112000.0,4865000.0,5341000.0,33784000.0,46843000.0,57331000.0
cash_and_equiv,0.0,82614.0,59156000.0,73029000.0,86117000.0,74907000.0,132474000.0,149493000.0
long_term_assets,0.0,387922.0,97473000.0,87189000.0,79079000.0,72747000.0,76991000.0,129636000.0
revenue,0.0,0.0,59268000.0,75058000.0,83243000.0,0.0,0.0,0.0
depreication,0.0,0.0,16645000.0,15671000.0,12689000.0,10828000.0,9491000.0,9470000.0
eps_diluted,0.0,0.0,0.0,0.13,0.52,0.88,1.2,1.48
