,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,54510.0,262146.0,351524.0,748715.0,321788.0,11853627.0,1231235.0,106400216.0,38949253.0
revenue,0.0,251891.0,835777.0,631456.0,3529584.0,9442555.0,12400955.0,24000852.0,108420239.0,159379219.0
net_income,0.0,-29954.0,85749.0,-1464273.0,-5381172.0,948915.0,-16975742.0,-19416761.0,14519130.0,-18467615.0
long_term_debt,0.0,22827.0,21915.0,294177.0,334923.0,1147842.0,5581859.0,26262145.0,142745647.0,175152828.0
long_term_assets,0.0,4770.0,52359.0,45834.0,9747676.0,16053886.0,16659492.0,64685236.0,160624984.0,251147700.0
depreication,0.0,561.0,6618.0,17370.0,63737.0,81960.0,61708.0,476592.0,8576865.0,11012453.0
eps_diluted,0.0,0.0,0.0,0.0,-0.23,0.03,-0.5,-0.47,-0.06,-0.49
