,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,9519661.0,3421480.0,11742349.0,21161967.0,5127958.0,2472187.0,10646301.0,3609438.0,18919000.0,54585000.0,13172000.0
net_income,0.0,-13045008.0,-2523000.0,-3648000.0,-1639000.0,-3091000.0,-40052810.0,-16072547.0,-63500000.0,-84376000.0,-41658000.0
long_term_debt,0.0,0.0,10302027.0,8203300.0,4311863.0,11089250.0,40544461.0,12160459.0,15225000.0,19888000.0,22114000.0
long_term_assets,0.0,0.0,155905.0,35216.0,106071.0,32132727.0,48318828.0,18384954.0,17750000.0,18369000.0,16951000.0
revenue,0.0,0.0,0.0,0.0,1152987.0,27813137.0,7028378.0,6750351.0,6699000.0,5398000.0,18051000.0
eps_diluted,0.0,0.0,0.0,-4.71,-1.87,-0.11,-1.2,0.0,0.0,0.0,-4.43
depreication,0.0,0.0,0.0,23508.0,26856.0,425476.0,4554963.0,3883567.0,1843000.0,1657000.0,166000.0
