,2018,2019,2020,2021,2022
revenue,2665900000.0,2772100000.0,2704600000.0,2990700000.0,3184400000.0
eps_diluted,2.29,2.59,2.02,2.43,2.49
depreication,86400000.0,84500000.0,78300000.0,88300000.0,118900000.0
cash_and_equiv,0.0,0.0,380500000.0,572600000.0,204500000.0
long_term_debt,0.0,692100000.0,2633600000.0,3517200000.0,3515600000.0
long_term_assets,0.0,2003700000.0,1890900000.0,2871600000.0,2958300000.0
