,2019,2020,2021,2022
revenue,606850000.0,853089000.0,1474199000.0,1148033000.0
net_income,102776000.0,151535000.0,368076000.0,194140000.0
eps_diluted,0.78,0.96,1.63,0.89
cash_and_equiv,503647000.0,860633000.0,1017562000.0,655453000.0
depreication,85644000.0,109258000.0,227959000.0,181447000.0
long_term_debt,0.0,686934000.0,650866000.0,577559000.0
long_term_assets,0.0,3753549000.0,3611124000.0,3878222000.0
