,2017,2018,2019,2020,2021,2022
net_income,-122583.0,592850.0,17200000.0,-8951000.0,52786000.0,73551000.0
cash_and_equiv,19538.0,196804.0,154043000.0,105778000.0,342810000.0,123634000.0
long_term_assets,178283.0,159718098.0,162019909.0,895693416.0,0.0,0.0
revenue,0.0,0.0,630988000.0,734608000.0,1023304000.0,1446449000.0
eps_diluted,0.0,0.0,0.53,-0.27,1.14,1.7
depreication,0.0,0.0,2960000.0,3580000.0,5393000.0,5549000.0
