,2018,2019,2020,2021,2022
net_income,-14772.0,1762447.0,-17546771.0,-31989922.0,-33140445.0
long_term_debt,160273.0,5723.0,35573998.0,18914630.0,13098336.0
long_term_assets,0.0,110149122.0,20815173.0,21736376.0,26638551.0
revenue,0.0,0.0,17002052.0,30081577.0,29945873.0
cash_and_equiv,0.0,0.0,591634.0,2217191.0,623163.0
depreication,0.0,0.0,1290128.0,1621733.0,1961073.0
eps_diluted,0.0,0.0,0.0,-2.16,-1.08
