,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,3336000.0,11180000.0,2670000.0,3257000.0,1463000.0,1205000.0,7730000.0,7985000.0,8995000.0,1909000.0,6214000.0,345476000.0,29960000.0,7948000.0,4884000.0
net_income,0.0,33191000.0,45841000.0,54612000.0,42567000.0,54459000.0,61799000.0,66805000.0,61526000.0,63935000.0,79752000.0,58024000.0,34319000.0,61568000.0,39048000.0
eps_diluted,0.0,1.07,1.44,1.69,1.32,1.67,1.88,2.0,1.85,1.92,2.37,1.71,1.01,1.81,1.2
long_term_debt,0.0,0.0,120140000.0,115494000.0,265930000.0,242582000.0,278336000.0,270871000.0,368293000.0,342105000.0,356147000.0,821336000.0,480616000.0,498464000.0,554177000.0
long_term_assets,0.0,0.0,323057000.0,375792000.0,573023000.0,591840000.0,746452000.0,829363000.0,986034000.0,1011176000.0,1072381000.0,1453437000.0,1545289000.0,1625910000.0,1518410000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021511000.0,1127815000.0,1200230000.0,1256524000.0,1125721000.0,1359328000.0,1325382000.0
