,2020,2021,2022,2023
revenue,95736000.0,113168000.0,131209000.0,191256000.0
net_income,-123714000.0,-127103000.0,-137124000.0,-161966000.0
eps_diluted,-2.89,-2.87,-1.72,-0.61
depreication,77629000.0,62212000.0,45043000.0,43330000.0
cash_and_equiv,0.0,71183000.0,490762000.0,181892000.0
long_term_assets,0.0,273881000.0,269921000.0,277068000.0
