,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,6738659.0,37965198.0,36205559.0,46774000.0,24266000.0,16557000.0,32892000.0,32305000.0,109403000.0,66923000.0,38320000.0
revenue,0.0,134980.0,0.0,1875000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,-23251435.0,-49701000.0,-15464000.0,-35982000.0,-14720000.0,-7976000.0,-6445000.0,-29369000.0,-51588000.0,-53670000.0
long_term_debt,0.0,2736959.0,8651992.0,31759898.0,35318000.0,46363000.0,22301000.0,9107000.0,16564000.0,9186000.0,22162000.0
long_term_assets,0.0,470684.0,665704.0,823000.0,2265000.0,5229000.0,4690000.0,9506000.0,8695000.0,9401000.0,7672000.0
depreication,0.0,706779.0,239000.0,208000.0,246000.0,490000.0,645000.0,562000.0,477000.0,428000.0,382000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-7.9,-7.59
