,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,55199000.0,56200000.0,25634000.0,22275000.0,32114000.0,28747000.0,51920000.0,50423000.0,69973000.0,111030000.0,202649000.0,266351000.0,197229000.0
revenue,0.0,321122000.0,341684000.0,357240000.0,361129000.0,373528000.0,389507000.0,407144000.0,453869000.0,487374000.0,510588000.0,589796000.0,618409000.0
net_income,0.0,24214000.0,77366000.0,-27117000.0,66157000.0,85377000.0,75036000.0,55054000.0,86270000.0,103469000.0,104436000.0,161130000.0,239009000.0
eps_diluted,0.0,0.33,1.01,-0.34,0.84,1.11,1.01,0.76,1.16,1.41,1.43,2.21,3.45
depreication,0.0,69891000.0,71492000.0,70366000.0,65988000.0,64974000.0,59567000.0,64250000.0,63067000.0,68082000.0,71518000.0,75070000.0,78618000.0
long_term_debt,0.0,0.0,860651000.0,859636000.0,784969000.0,765200000.0,779922000.0,763956000.0,675311000.0,671917000.0,649726000.0,618177000.0,618658000.0
long_term_assets,0.0,0.0,847772000.0,802940000.0,756174000.0,728931000.0,727397000.0,734082000.0,711099000.0,735658000.0,713533000.0,708406000.0,742614000.0
