,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3136000.0,5383000.0,24523000.0,17823000.0,1031000.0,156540000.0,82124000.0,4736000.0,2238000.0,4141000.0,2764000.0,38882000.0,9765000.0,3533000.0
revenue,0.0,35353000.0,103072000.0,99956000.0,42629000.0,91642000.0,190510000.0,114602000.0,121520000.0,125582000.0,97883000.0,138628000.0,161993000.0,177518000.0
net_income,0.0,-9381000.0,-461000.0,0.0,-32244000.0,-5196000.0,-184798000.0,-220696000.0,-91080000.0,-12282000.0,-15258000.0,-6515000.0,-44834000.0,-33723000.0
long_term_debt,0.0,15930000.0,97716000.0,118511000.0,60679000.0,252309000.0,478002000.0,347699000.0,393916000.0,173384000.0,177811000.0,158188000.0,186970000.0,196665000.0
long_term_assets,0.0,16518000.0,22841000.0,21815000.0,46837000.0,206593000.0,316001000.0,207485000.0,185999000.0,114845000.0,122364000.0,137718000.0,144013000.0,149139000.0
eps_diluted,0.0,0.0,0.01,-0.13,-0.16,-0.02,-30.0,-34.0,-13.0,0.0,0.0,0.0,-1.9,-1.3
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204000.0,1981000.0,3200000.0,3344000.0,3226000.0
