,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-1900.0,-223769.0,-505442.0,-856219.0,-2709315.0,-1799677.0,-693224.0,-846240.0,-5356587.0,-2649117.0
cash_and_equiv,2000.0,272692.0,9103.0,116309.0,31874.0,4887.0,42526.0,38985.0,23192.0,36808.0
long_term_debt,1200.0,242589.0,353954.0,514434.0,667029.0,700322.0,1768157.0,3143964.0,4995848.0,2860144.0
long_term_assets,0.0,2400.0,51872.0,612600.0,5131.0,6481.0,17614.0,551178.0,161243.0,132504.0
revenue,0.0,0.0,20569.0,303765.0,1235433.0,942160.0,534827.0,73416.0,62842.0,151977.0
depreication,0.0,0.0,506.0,65449.0,338044.0,0.0,0.0,0.0,23053.0,31721.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.03,-0.04,-0.02
