,2019,2020,2021,2022
revenue,239310000.0,339577000.0,21023000.0,360505000.0
net_income,-42037000.0,24249000.0,-682149000.0,91758000.0
eps_diluted,-0.79,0.46,-4.34,0.52
depreication,58025000.0,58117000.0,9379000.0,65795000.0
cash_and_equiv,0.0,22478000.0,225554000.0,126750000.0
long_term_debt,0.0,720194000.0,764614000.0,739434000.0
long_term_assets,0.0,1005185000.0,2206623000.0,2148094000.0
