,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1697306.0,2461559.0,9454150.0,19368114.0,17713871.0,18205976.0,28027688.0,43481781.0,50068728.0,61999550.0,57960864.0
revenue,0.0,11340097.0,15653057.0,31593720.0,32496548.0,23081592.0,30438983.0,38517141.0,31717372.0,41814581.0,53303145.0
net_income,0.0,1936890.0,2050366.0,7529920.0,7214545.0,499764.0,6303450.0,9630959.0,1369001.0,9325471.0,12828487.0
eps_diluted,0.0,0.22,0.2,0.6,0.6,0.04,0.52,0.78,0.11,0.74,1.02
long_term_assets,0.0,600264.0,1141904.0,1291156.0,3338083.0,3904924.0,3900541.0,7765183.0,7330728.0,6636465.0,8024076.0
depreication,0.0,139040.0,149056.0,807262.0,955809.0,1308738.0,1105003.0,1242325.0,1338824.0,532275.0,569551.0
