,2016,2017,2018,2019,2020,2021,2022
net_income,-536587000.0,638188000.0,-149469000.0,-71993000.0,-112061000.0,-340820000.0,132663000.0
eps_diluted,-0.84,0.99,-0.2,-0.1,0.0,0.0,0.0
cash_and_equiv,75891000.0,122899000.0,363177000.0,48736000.0,204998000.0,24453000.0,257223000.0
depreication,1232967000.0,1863299000.0,1930929000.0,1989082000.0,1913767000.0,1914779000.0,1693575000.0
long_term_debt,0.0,11017378000.0,10956602000.0,10753954000.0,11000679000.0,11540103000.0,12598471000.0
long_term_assets,0.0,16558934000.0,16354591000.0,15458169000.0,15149542000.0,15901820000.0,16099240000.0
revenue,0.0,0.0,0.0,5125657000.0,5314787000.0,5307111000.0,6395310000.0
