,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,12000000.0,25000000.0,32000000.0,111000000.0,164000000.0,150000000.0,154000000.0,147000000.0,128000000.0,108000000.0,147000000.0,235000000.0
net_income,0.0,16000000.0,20000000.0,0.0,5000000.0,42000000.0,-91000000.0,-22000000.0,34000000.0,-55000000.0,137000000.0,477000000.0
long_term_debt,0.0,0.0,2000000000.0,2215000000.0,3947000000.0,4404000000.0,4593000000.0,4294000000.0,4445000000.0,3738000000.0,6588000000.0,6614000000.0
long_term_assets,0.0,0.0,2786000000.0,3851000000.0,6873000000.0,8294000000.0,8027000000.0,9065000000.0,11823000000.0,12148000000.0,17566000000.0,21190000000.0
revenue,0.0,0.0,0.0,0.0,0.0,772000000.0,197000000.0,155000000.0,206000000.0,917000000.0,982000000.0,1211000000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,1.9,-1.18,-0.39,0.5,-0.81,1.77,5.62
