,2020,2021,2022
revenue,61289000.0,4840000.0,161141000.0
net_income,-7963000.0,34438000.0,-488585000.0
long_term_debt,108768000.0,174869000.0,187979000.0
long_term_assets,174105000.0,1505649000.0,311855000.0
depreication,4672000.0,416000.0,18179000.0
eps_diluted,0.0,0.25,0.0
