,2019,2020,2021,2022
net_income,-2300.0,-14322000.0,-10927000.0,152000.0
long_term_assets,25000.0,35969000.0,49383000.0,131247000.0
revenue,0.0,187515000.0,203003000.0,252483000.0
eps_diluted,0.0,-0.24,-0.16,-0.21
cash_and_equiv,0.0,900000.0,0.0,0.0
depreication,0.0,3178000.0,3341000.0,4411000.0
