,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,112000.0,0.0,0.0,2646000.0,5991000.0,1379000.0,4920000.0,2958000.0,23682000.0
net_income,-11388000.0,-11166000.0,-13061000.0,-8189000.0,-3680000.0,-5948000.0,-29293000.0,-29692000.0,-31311000.0
depreication,462000.0,631000.0,757000.0,1423000.0,1664000.0,2033000.0,1170000.0,344000.0,1178000.0
cash_and_equiv,0.0,45688000.0,34611000.0,2524000.0,8194000.0,13711000.0,35879000.0,47085000.0,12316000.0
long_term_debt,0.0,5095000.0,13377000.0,8885000.0,9061000.0,12899000.0,9178000.0,11150000.0,46398000.0
long_term_assets,0.0,2883000.0,16904000.0,17430000.0,17012000.0,13373000.0,2822000.0,14830000.0,47962000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-2.96,-1.74,-1.42
